PRMName,Name,x,y,Type,Type_ID,InitialStorage,InitialStorageMID,InitialStorageMID_text,AreaCapFactor,AreaCapFactorMID,AreaCapFactorMID_text,EndingStorage,EndingStorageMID,EndingStorageMID_text,EndingStorageMethod,EvaporationRatePathname,EvaporationRatePathnameMID,EvaporationRatePathnameMID_text,ElevationAreaCapacityPathname,ElevationAreaCapacityPathnameMID,ElevationAreaCapacityPathnameMID_text,AuthorID,AuthorName_text,Categories,Categories_text,Description
HGU5,HGU5,-13546967.74,4763098.866,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for calibration of GW-5
HGU6,HGU6,-13584692.63,4631391.332,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for calibration of GW-6
HGU7,HGU7,-13486081.51,4666881.699,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for calibration of GW-7
HGU8,HGU8,-13480509.45,4632682.482,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for calibration of GW-8
HGU9,HGU9,-13523632.7,4571080.243,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for calibration of GW-9
HSD10,HSD10,-13483121.88,4506006.011,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,3,,Hidden surface water calibration node
HSD11,HSD11,-13464508.45,4542547.988,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,3,,Hidden surface water calibration node
HSD12,HSD12,-13465499.16,4502512.656,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,3,,Hidden surface water calibration node
HSD13,HSD13,-13437528.39,4483676.952,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,3,,Hidden surface water calibration node
HSD14,HSD14,-13351258.04,4355582.972,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD15,HSD15,-13329801.79,4364607.101,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD16,HSD16,-13329799.43,4369593.914,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD17,HSD17,-13326474.25,4368605.144,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD18,HSD18,-13326075.86,4363997.12,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD19,HSD19,-13274748.4,4219186.998,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD1,HSD1,-13607398.87,4916278.781,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden surface water calibration node
HSD20,HSD20,-13273941.97,4222056.973,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD21,HSD21,-13271323,4218349.286,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden surface water calibration node
HSD2,HSD2,-13598684.03,4860679.365,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden surface water calibration node
HSD3,HSD3,-13600315.89,4805963.614,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden surface water calibration node
HSD4,HSD4,-13563614.1,4726473.25,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden surface water calibration node
HSD5,HSD5,-13545574,4734149.923,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden surface water calibration node
HSD6,HSD6,-13548858.11,4660209.455,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden surface water calibration node
HSD7,HSD7,-13525817.91,4679232.468,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden surface water calibration node
HSD8,HSD8,-13509761.52,4634526.622,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden surface water calibration node
HSD9,HSD9,-13532142.52,4629169.175,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden surface water calibration node
HSU10C10,HSU10C10,-13465880.07,4460007.609,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU10C30,HSU10C30,-13455098.19,4434261.223,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU10C85,HSU10C85,-13449337.11,4424810.587,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU10D731,HSU10D731,-13435421.56,4423186.019,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU10D803,HSU10D803,-13461247.27,4443388.869,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU11D16,HSU11D16,-13415624.35,4497465.134,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU11D662,HSU11D662,-13416917.2,4497340.051,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU11D664,HSU11D664,-13443100,4503359.281,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU11D672,HSU11D672,-13449942.31,4502109.52,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU11D689,HSU11D689,-13448452.05,4488117.811,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU12D645,HSU12D645,-13426497.45,4481322.642,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU12D649,HSU12D649,-13432763.97,4473724.365,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU12D662,HSU12D662,-13414439.87,4492298.014,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU12D664,HSU12D664,-13437022.61,4491062.029,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU12D699,HSU12D699,-13439329.8,4470847.682,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13C72,HSU13C72,-13382849.55,4436414.368,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13D606,HSU13D606,-13390708.78,4424704.479,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13D624,HSU13D624,-13395922.63,4469712.007,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13D634,HSU13D634,-13396165.29,4470150.24,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13D645,HSU13D645,-13403815.9,4454647.007,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13D649,HSU13D649,-13406525.93,4445382.044,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13D694,HSU13D694,-13401502.2,4471630.613,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU13D731,HSU13D731,-13399929.35,4427537.756,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,3,,Hidden node on surface water conveyance channel
HSU14C92,HSU14C92,-13379150.73,4352658.514,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU14D608,HSU14D608,-13398777.3,4445202.259,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU15C49,HSU15C49,-13313928.9,4356646.616,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU15C52,HSU15C52,-13341172.65,4340019.492,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU15C56,HSU15C56,-13318008.34,4326755.964,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU15C75,HSU15C75,-13353432.79,4330176.839,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU15D608,HSU15D608,-13384958.69,4432659.259,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU16C49,HSU16C49,-13310652.51,4368600.616,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU16C53,HSU16C53,-13333819.85,4382073.863,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU16D606,HSU16D606,-13365208.42,4390158.278,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU17C53,HSU17C53,-13326459.28,4374777.36,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU17C76,HSU17C76,-13308341.48,4357833.152,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU18C56,HSU18C56,-13293860.32,4312403.774,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU18C58,HSU18C58,-13293149.22,4311375.812,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU18C688,HSU18C688,-13279052.43,4294354.705,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU19C62,HSU19C62,-13314008.39,4245967.173,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU19C65,HSU19C65,-13283236.8,4236034.336,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,4,,Hidden node on surface water conveyance channel
HSU19C74,HSU19C74,-13288788.25,4230569.554,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU19D847,HSU19D847,-13337912.4,4229205.835,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,4,,Hidden node on surface water conveyance channel
HSU19D850,HSU19D850,-13316548.63,4246069.346,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node on surface water conveyance channel
HSU1D5,HSU1D5,-13635772.07,4946305.427,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU1D74,HSU1D74,-13632081.46,4938109.371,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU1SR3,HSU1SR3,-13642111.05,4949712.453,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,1,,Hidden node on surface water conveyance channel
HSU20C64,HSU20C64,-13282456.04,4236835.887,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU20C65,HSU20C65,-13268460.25,4236076.381,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU20C74,HSU20C63,-13273701.43,4229673.76,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU21C65,HSU21C65,-13262590.17,4218993.038,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,4,,Hidden node on surface water conveyance channel
HSU21C689,HSU21C689,-13269499.43,4221196.506,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU21C74,HSU21C74,-13266214.29,4212956.207,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,4,,Hidden node on surface water conveyance channel
HSU2C11,HSU2C11,-13621668.69,4876862.188,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU2C1,HSU2C1,-13615986.05,4873700.836,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU2C9,HSU2C9,-13623906.36,4873896.811,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU2D77,HSU2D77,-13609131.73,4867273.144,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU3C11,HSU3C11,-13597523.33,4830292.503,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU3C13,HSU3C13,-13599500.08,4820887.746,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU3C305,HSU3C305,-13609488.77,4808308.604,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU3D66,HSU3D66,-13598254.76,4808449.702,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU4D30,HSU4D30,-13596791.99,4796394.767,Junction Node,9,,,,,,,,,,,,,,,,,2,Andy Draper,1,,Hidden node on surface water conveyance channel
HSU5C35,HSU5C35,-13532131.02,4709166.776,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU5C77,HSU5C77,-13538625.85,4758633.878,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU5C80,HSU5C80,-13537872.26,4758946.285,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU5C83,HSU5C83,-13465749.54,4683403.754,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Hidden node on surface water conveyance channel
HSU5D31,HSU5D31,-13541428.93,4757698.377,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU5SR-6,HSU5SR-6,-13533876.86,4768940.041,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU6C16,HSU6C16,-13585277.24,4695735.968,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU6C21,HSU6C21,-13590771.1,4686667.223,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU6C314,HSU6C314,-13586748.31,4706247.782,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU7C33,HSU7C33,-13548105.49,4745362.785,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU7C67,HSU7C67,-13535492.72,4716207.284,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU7D42,HSU7D42,-13549755.99,4737958.679,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU8C173,HSU8C173,-13505626.62,4666334.302,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU8C37,HSU8C37,-13522824.92,4660349.17,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU8C43,HSU8C43,-13503337.37,4658650.372,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU8D98,HSU8D98,-13515377.19,4665508.049,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU9D507,HSU9D507,-13538004.86,4650150.891,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU9D515,HSU9D515,-13548182.82,4639425.543,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU9D521,HSU9D521,-13547373.98,4635105.463,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSU9D523,HSU9D523,-13553307.78,4639860.025,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on surface water conveyance channel
HSURC26,HSURC26,-13538344.6,4756165.44,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on delivery via CVPM 5 farm gate to Sac E Refuge
HSURC303,HSURC303,-13612030.59,4794378.132,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,1,,Hidden diversion refuge node
HSURC307,HSURC307,-13546048.94,4734129.499,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Hidden node on return flow delivery from CVPM 5 to Sac E Refuge
HSURC311,HSURC311,-13544809.54,4725174.792,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for supply into the Sacramento East Refuge
HSURC60,HSURC60,-13308658.79,4308849.232,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,4,,Hidden node for conveyance loss for deliveries to Pixley NWR
HSURC95,HSURC95,-13305843.84,4242371.622,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,4,,Hidden node for conveyance loss for deliveries to Kern NWR
HSURD723,HSURD723,-13437128.5,4470947.351,Junction Node,9,,,,,,,,,,,,,,,,,14,Randy Ritzema,3,,Hidden surface diversion node for San Joaquin refuges
HSURD732,HSURD732,-13384035.47,4409836.931,Junction Node,9,,,,,,,,,,,,,,,,,14,Randy Ritzema,3,,Hidden surface diversion node for Mendota NWR
HU10,HU10,-13451163.67,4430193.922,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,Hidden diversion calibration node
HU11,HU11,-13447250.9,4489819.012,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,3,,Hidden diversion calibration node
HU12,HU12,-13436744,4467678.29,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,3,,Hidden diversion calibration node
HU13,HU13,-13400764.04,4431715.964,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,3,,Hidden diversion calibration node
HU14,HU14,-13412587.1,4348042.667,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU15,HU15,-13352369.06,4333489.636,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU16,HU16,-13355552.36,4365464.673,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU17,HU17,-13336876.89,4346363.062,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU18,HU18,-13308425.48,4305876.282,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU19,HU19,-13321680.77,4235993.52,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU1,HU1,-13638585.35,4940730.563,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden diversion calibration node
HU20,HU20,-13302478.21,4239877.24,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU21,HU21,-13273486.3,4203822.298,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Hidden diversion calibration node
HU2,HU2,-13622652.8,4881036.794,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden diversion calibration node
HU3,HU3,-13612453.07,4795809.862,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden diversion calibration node
HU4,HU4,-13602028.76,4799002.648,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,1,,Hidden diversion calibration node
HU5,HU5,-13537803.27,4755481.607,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden diversion calibration node
HU6,HU6,-13588194.23,4701124.577,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden diversion calibration node
HU7,HU7,-13555836.36,4754716.355,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden diversion calibration node
HU8,HU8,-13517679.07,4678772.583,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden diversion calibration node
HU9,HU9,-13563211.39,4654151.573,Junction Node,9,,,,,,,,,,,,,,,,,7,Brad Newlin,2,,Hidden diversion calibration node
HUDAV,HUDAV,-13125892.52,4184292.535,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden node for Antelope Valley ag supplied by SW
HUDCH,HUDCH,-12921219.49,3970887.854,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden node for coachella Ag
HUDEW,HUDEW,-13050017.45,3994050.699,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden node for E&W MWD Ag
HUDIM,HUDIM,-12889501.17,3905805.461,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for Imperial Ag
HUDPV,HUDPV,-12750923,4012614.647,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Surface supply to Palo Verde Ag
HUDSD,HUDSD,-13048558.83,3951278.176,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden Node for San Diego Ag
HUDVC,HUDVC,-13142093.98,4089651.043,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden node for ventura ag supplied by surface water
HWTC147,HWTC147,-12930168.71,3979749.976,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Hidden node for higher cost direct use of Coachella Canal surface water via water treatment plant to Coachella Urban; in parrallel with existing direct use for gold course irrigation from C147; for future scenarios of 2100.
HWTC310,HWTC310,-13550051.41,4564860.651,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,EBMUD and CCWD intertie
HWWT10,HWWT10,-13113793.54,4018365.112,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for exapanded wastewater recycling for CMWD
HWWT11,HWWT11,-12935785.05,3991386.317,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for exapanded wastewater recycling for Coachella Urban
HWWT12,HWWT12,-13043632.66,3976031.991,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden node for exapanded wastewater recycling for EMWD
HWWT13,HWWT13,-13485252.29,4662949.061,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for wastewater recycling for Greater Sacramento
HWWT18,HWWT18,-13565647.23,4559824.092,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for wastewater recycling for CCWD
HWWT19,HWWT19,-13517474.78,4447934.093,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Expanded wastewater treatment for SCV
HWWT32,HWWT,-12973342.06,4141115.666,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden node for exapanded wastewater recycling for Mojave
HWWT33,HWWT33,-13112691.27,4206318.653,Junction Node,9,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Hidden node for exapanded wastewater recycling for Antelope Valley
HWWT35,HWWT35,-13543499.8,4486598.829,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for wastewater recycling for EMBUD
HWWT8,HWWT8,-13012141.64,3911950.903,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for exapanded wastewater recycling for San Diego
HWWT9,HWWT9,-13093019.58,4070323.418,Junction Node,9,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Hidden node for exapanded wastewater recycling for SBV
HWWTVC,HWWTVC,-13169930.22,4085431.721,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Expanded Wastwater recycling for Ventura
HXCMWD,HXCMWD,-13119592.96,4060862.286,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for year type variation in demand; central mwd
HXEWMWD,HXEWMWD,-13090009.46,4046065.259,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for year type variation in demand; e&w mwd
HXSD,HXSD,-13073776.34,4010959.051,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Hidden node for year type variation in demand; SAN DIEGO
Ind: Central MWD,Ind: CMWD,-13120418.92,4033419.577,Urban Demand Node,11,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,DAUs 87;89;90.92;96;114 and part of 100 - Urban Deamnd for Industrial Sector
Ind: Contra Costa,IND CCWD,-13560264.66,4558081.898,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Part of DAU 46 and all of 192
Ind: EBMUD,IND EBMUD,-13594092.16,4553326.765,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Parts of DAU 46 & 47
Ind: E&W MWD,Ind: EMWD,-13036848.72,3990956.003,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 98; 104; 110 - Urban Demand for Industrial Sector
Ind: Napa-Solano,IND NAPA,-13591979.75,4624020.612,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Includes Napa & Solano Co. M&I surface water demand (DAU 191; 40 ; 41).
Ind: San Diego,Ind: SDMWD,-13014866.98,3897629.059,Urban Demand Node,11,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,DAU 120 Urban Demand for Industrial Sector
Ind: San Francisco,IND SFPUC,-13616840.23,4524765.279,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,3,,Includes all of DAU 43
Ind: SBV,Ind: SBV,-13060629.2,4056270.349,Urban Demand Node,11,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,DAU 308 & part of 100 Urban Demand for Industrial Sector
Ind: SCV,Ind:SCV,-13564648.51,4503579.613,Urban Demand Node,11,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,This includes Santa Clara Valley WD; ACWD; and Alameda Zone 7 (All of DAU 44; 45 ; 62; plus part of DAU 47)
Ind: Ventura,IND:VENT,-13251608.23,4086189.607,Urban Demand Node,11,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Fixed SWP Imports to VCFCWCD
Int: Antelope,INT AV,-13122437.78,4198785.944,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,DAU 299-377 Urban demand: Ind/Interior Res/Comm
Int: Bakersfield,INT BAKER,-13261996.9,4203486.53,Urban Demand Node,11,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,4,,DAU 254 interior urban flows
